# trajectory_format = 1
# source = plan_move (TrajectoryGeneration GPMP2, free-space SDF)
# start_deg = 0 15 180 230 0 55 90
# goal = joints(deg) 0 15 180 234 0 59 90
# duration_s = 10
# timesteps = 10
# final_error = 5.845072818e-05
# dh_config = /home/christian/Desktop/HumanSL_MAIN/config/dh_params.yaml
# ee_displacement_base_m = 0.015012273 2.352699058e-09 -0.04904647973 (norm 0.05129254833)
t_s,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,qd1_degs,qd2_degs,qd3_degs,qd4_degs,qd5_degs,qd6_degs,qd7_degs
0.11,-1.898754409e-05,14.99999824,180.0000229,-129.9985588,2.659742387e-06,55.0014398,89.99999233,-0.0003439468851,-3.184559169e-05,0.000414861156,0.02610673253,4.81794857e-05,0.02608097716,-0.0001390157602
0.111,-1.933303686e-05,14.99999821,180.0000233,-129.9985326,2.708138417e-06,55.001466,89.99999219,-0.0003470385531,-3.213184518e-05,0.0004185902579,0.0263414006,4.861256122e-05,0.02631541372,-0.0001402653443
0.112,-1.968162099e-05,14.99999818,180.0000237,-129.9985061,2.756967479e-06,55.00149243,89.99999205,-0.0003501295889,-3.241804014e-05,0.0004223185971,0.02657602067,4.904554817e-05,0.02654980233,-0.0001415146729
0.113,-2.003329583e-05,14.99999815,180.0000242,-129.9984794,2.806229484e-06,55.00151909,89.9999919,-0.0003532199923,-3.270417654e-05,0.0004260461736,0.02681059275,4.947844654e-05,0.026784143,-0.000142763746
0.114,-2.038806076e-05,14.99999811,180.0000246,-129.9984525,2.855924343e-06,55.001546,89.99999176,-0.0003563097634,-3.299025441e-05,0.0004297729875,0.02704511683,4.991125635e-05,0.02701843571,-0.0001440125635
0.115,-2.074591515e-05,14.99999808,180.000025,-129.9984253,2.906051967e-06,55.00157313,89.99999161,-0.0003593989022,-3.327627372e-05,0.0004334990387,0.02727959292,5.034397758e-05,0.02725268048,-0.0001452611254
0.116,-2.110685835e-05,14.99999805,180.0000255,-129.9983979,2.956612269e-06,55.0016005,89.99999147,-0.0003624874088,-3.35622345e-05,0.0004372243272,0.02751402102,5.077661024e-05,0.02748687731,-0.0001465094317
0.117,-2.147088975e-05,14.99999801,180.0000259,-129.9983703,3.007605158e-06,55.00162811,89.99999132,-0.000365575283,-3.384813673e-05,0.0004409488531,0.02774840112,5.120915432e-05,0.02772102618,-0.0001477574825
0.118,-2.183800871e-05,14.99999798,180.0000263,-129.9983424,3.059030548e-06,55.00165594,89.99999117,-0.0003686625249,-3.413398041e-05,0.0004446726162,0.02798273323,5.164160984e-05,0.02795512711,-0.0001490052777
0.119,-2.220821459e-05,14.99999794,180.0000268,-129.9983143,3.110888348e-06,55.00168402,89.99999102,-0.0003717491344,-3.441976555e-05,0.0004483956167,0.02821701734,5.207397678e-05,0.02818918009,-0.0001502528174
0.12,-2.258150677e-05,14.99999791,180.0000272,-129.998286,3.163178472e-06,55.00171232,89.99999087,-0.0003748351117,-3.470549215e-05,0.0004521178545,0.02845125346,5.250625515e-05,0.02842318513,-0.0001515001015
0.121,-2.29578846e-05,14.99999787,180.0000277,-129.9982574,3.215900829e-06,55.00174086,89.99999072,-0.0003779204567,-3.49911602e-05,0.0004558393297,0.02868544159,5.293844494e-05,0.02865714222,-0.00015274713
0.122,-2.333734747e-05,14.99999784,180.0000281,-129.9982286,3.269055332e-06,55.00176964,89.99999057,-0.0003810051694,-3.52767697e-05,0.0004595600422,0.02891958172,5.337054617e-05,0.02889105136,-0.000153993903
0.123,-2.371989473e-05,14.9999978,180.0000286,-129.9981996,3.322641892e-06,55.00179864,89.99999041,-0.0003840892497,-3.556232067e-05,0.000463279992,0.02915367385,5.380255882e-05,0.02912491255,-0.0001552404204
0.124,-2.410552576e-05,14.99999777,180.0000291,-129.9981703,3.37666042e-06,55.00182789,89.99999026,-0.0003871726978,-3.584781308e-05,0.0004669991791,0.029387718,5.42344829e-05,0.0293587258,-0.0001564866822
0.125,-2.449423992e-05,14.99999773,180.0000295,-129.9981408,3.431110828e-06,55.00185736,89.9999901,-0.0003902555135,-3.613324696e-05,0.0004707176035,0.02962171414,5.46663184e-05,0.0295924911,-0.0001577326885
0.126,-2.488603657e-05,14.9999977,180.00003,-129.9981111,3.485993028e-06,55.00188707,89.99998994,-0.000393337697,-3.641862228e-05,0.0004744352653,0.0298556623,5.509806534e-05,0.02982620846,-0.0001589784392
0.127,-2.52809151e-05,14.99999766,180.0000305,-129.9980811,3.541306929e-06,55.00191701,89.99998978,-0.0003964192481,-3.670393907e-05,0.0004781521644,0.03008956246,5.55297237e-05,0.03005987786,-0.0001602239343
0.128,-2.567887486e-05,14.99999762,180.000031,-129.9980509,3.597052445e-06,55.00194719,89.99998962,-0.0003995001669,-3.698919731e-05,0.0004818683008,0.03032341462,5.596129349e-05,0.03029349932,-0.0001614691739
0.129,-2.607991522e-05,14.99999759,180.0000315,-129.9980204,3.653229487e-06,55.0019776,89.99998946,-0.0004025804534,-3.7274397e-05,0.0004855836745,0.03055721879,5.63927747e-05,0.03052707284,-0.0001627141579
0.13,-2.648403556e-05,14.99999755,180.0000319,-129.9979898,3.709837965e-06,55.00200824,89.9999893,-0.0004056601076,-3.755953815e-05,0.0004892982856,0.03079097497,5.682416734e-05,0.0307605984,-0.0001639588863
0.131,-2.689123523e-05,14.99999751,180.0000324,-129.9979589,3.766877792e-06,55.00203912,89.99998913,-0.0004087391295,-3.784462076e-05,0.000493012134,0.03102468315,5.725547141e-05,0.03099407602,-0.0001652033592
0.132,-2.73015136e-05,14.99999747,180.0000329,-129.9979277,3.824348879e-06,55.00207023,89.99998897,-0.0004118175191,-3.812964482e-05,0.0004967252197,0.03125834334,5.768668691e-05,0.03122750569,-0.0001664475765
0.133,-2.771487005e-05,14.99999743,180.0000334,-129.9978963,3.882251136e-06,55.00210158,89.9999888,-0.0004148952764,-3.841461034e-05,0.0005004375427,0.03149195553,5.811781384e-05,0.03146088742,-0.0001676915383
0.134,-2.813130395e-05,14.9999974,180.0000339,-129.9978647,3.940584477e-06,55.00213315,89.99998863,-0.0004179724014,-3.869951731e-05,0.0005041491031,0.03172551973,5.854885219e-05,0.0316942212,-0.0001689352445
0.135,-2.855081465e-05,14.99999736,180.0000344,-129.9978329,3.999348811e-06,55.00216497,89.99998846,-0.0004210488941,-3.898436573e-05,0.0005078599008,0.03195903593,5.897980197e-05,0.03192750703,-0.0001701786951
0.136,-2.897340152e-05,14.99999732,180.0000349,-129.9978008,4.058544051e-06,55.00219701,89.99998829,-0.0004241247544,-3.926915562e-05,0.0005115699358,0.03219250414,5.941066318e-05,0.03216074491,-0.0001714218901
0.137,-2.939906394e-05,14.99999728,180.0000355,-129.9977685,4.118170108e-06,55.00222929,89.99998812,-0.0004271999825,-3.955388696e-05,0.0005152792081,0.03242592436,5.984143581e-05,0.03239393485,-0.0001726648296
0.138,-2.982780128e-05,14.99999724,180.000036,-129.997736,4.178226893e-06,55.0022618,89.99998794,-0.0004302745782,-3.983855975e-05,0.0005189877178,0.03265929658,6.027211988e-05,0.03262707684,-0.0001739075136
0.139,-3.025961289e-05,14.9999972,180.0000365,-129.9977032,4.238714318e-06,55.00229454,89.99998777,-0.0004333485417,-4.0123174e-05,0.0005226954647,0.03289262081,6.070271537e-05,0.03286017088,-0.0001751499419
0.14,-3.069449815e-05,14.99999716,180.000037,-129.9976702,4.299632294e-06,55.00232752,89.99998759,-0.0004364218728,-4.04077297e-05,0.000526402449,0.03312589704,6.113322228e-05,0.03309321698,-0.0001763921147
0.141,-3.113245643e-05,14.99999712,180.0000376,-129.9976369,4.360980733e-06,55.00236073,89.99998742,-0.0004394945716,-4.069222686e-05,0.0005301086707,0.03335912528,6.156364063e-05,0.03332621513,-0.0001776340319
0.142,-3.157348708e-05,14.99999708,180.0000381,-129.9976035,4.422759546e-06,55.00239417,89.99998724,-0.0004425666381,-4.097666548e-05,0.0005338141297,0.03359230553,6.19939704e-05,0.03355916533,-0.0001788756936
0.143,-3.201758949e-05,14.99999704,180.0000386,-129.9975698,4.484968645e-06,55.00242785,89.99998706,-0.0004456380723,-4.126104555e-05,0.0005375188259,0.03382543778,6.24242116e-05,0.03379206759,-0.0001801170997
0.144,-3.246476302e-05,14.99999699,180.0000392,-129.9975358,4.54760794e-06,55.00246175,89.99998688,-0.0004487088742,-4.154536708e-05,0.0005412227595,0.03405852203,6.285436423e-05,0.0340249219,-0.0001813582502
0.145,-3.291500703e-05,14.99999695,180.0000397,-129.9975016,4.610677344e-06,55.0024959,89.9999867,-0.0004517790438,-4.182963006e-05,0.0005449259305,0.03429155829,6.328442828e-05,0.03425772826,-0.0001825991452
0.146,-3.336832089e-05,14.99999691,180.0000402,-129.9974672,4.674176767e-06,55.00253027,89.99998651,-0.0004548485811,-4.21138345e-05,0.0005486283387,0.03452454656,6.371440377e-05,0.03449048667,-0.0001838397846
0.147,-3.382470398e-05,14.99999687,180.0000408,-129.9974326,4.738106122e-06,55.00256488,89.99998633,-0.0004579174861,-4.239798039e-05,0.0005523299843,0.03475748683,6.414429068e-05,0.03472319714,-0.0001850801685
0.148,-3.428415565e-05,14.99999683,180.0000414,-129.9973977,4.802465319e-06,55.00259972,89.99998614,-0.0004609857588,-4.268206774e-05,0.0005560308672,0.03499037911,6.457408901e-05,0.03495585966,-0.0001863202967
0.149,-3.474667529e-05,14.99999678,180.0000419,-129.9973626,4.86725427e-06,55.00263479,89.99998596,-0.0004640533991,-4.296609654e-05,0.0005597309874,0.0352232234,6.500379878e-05,0.03518847424,-0.0001875601694
0.15,-3.521226224e-05,14.99999674,180.0000425,-129.9973273,4.932472887e-06,55.00267009,89.99998577,-0.0004671204072,-4.32500668e-05,0.000563430345,0.03545601969,6.543341997e-05,0.03542104087,-0.0001887997866
0.151,-3.568091589e-05,14.9999967,180.000043,-129.9972917,4.99812108e-06,55.00270563,89.99998558,-0.0004701867829,-4.353397852e-05,0.0005671289398,0.03568876798,6.586295259e-05,0.03565355955,-0.0001900391482
0.152,-3.61526356e-05,14.99999665,180.0000436,-129.9972559,5.064198762e-06,55.0027414,89.99998539,-0.0004732525264,-4.381783169e-05,0.0005708267721,0.03592146829,6.629239664e-05,0.03588603028,-0.0001912782542
0.153,-3.662742073e-05,14.99999661,180.0000442,-129.9972199,5.130705844e-06,55.0027774,89.9999852,-0.0004763176375,-4.410162631e-05,0.0005745238416,0.03615412059,6.672175211e-05,0.03611845307,-0.0001925171046
0.154,-3.710527066e-05,14.99999656,180.0000448,-129.9971836,5.197642237e-06,55.00281364,89.999985,-0.0004793821163,-4.438536239e-05,0.0005782201484,0.03638672491,6.715101901e-05,0.0363508279,-0.0001937556995
0.155,-3.758618475e-05,14.99999652,180.0000453,-129.9971471,5.265007853e-06,55.0028501,89.99998481,-0.0004824459629,-4.466903993e-05,0.0005819156926,0.03661928123,6.758019734e-05,0.0365831548,-0.0001949940388
0.156,-3.807016238e-05,14.99999648,180.0000459,-129.9971103,5.332802602e-06,55.0028868,89.99998461,-0.0004855091771,-4.495265893e-05,0.0005856104741,0.03685178955,6.80092871e-05,0.03681543374,-0.0001962321226
0.157,-3.85572029e-05,14.99999643,180.0000465,-129.9970734,5.401026397e-06,55.00292373,89.99998442,-0.000488571759,-4.523621937e-05,0.0005893044929,0.03708424988,6.843828828e-05,0.03704766474,-0.0001974699508
0.158,-3.904730568e-05,14.99999638,180.0000471,-129.9970362,5.469679149e-06,55.0029609,89.99998422,-0.0004916337086,-4.551972127e-05,0.0005929977491,0.03731666222,6.886720089e-05,0.03727984779,-0.0001987075234
0.159,-3.95404701e-05,14.99999634,180.0000477,-129.9969987,5.53876077e-06,55.00299829,89.99998402,-0.0004946950258,-4.580316464e-05,0.0005966902426,0.03754902656,6.929602493e-05,0.0375119829,-0.0001999448405
0.16,-4.003669552e-05,14.99999629,180.0000483,-129.9969611,5.60827117e-06,55.00303592,89.99998382,-0.0004977557108,-4.608654945e-05,0.0006003819734,0.03778134291,6.97247604e-05,0.03774407006,-0.000201181902
0.161,-4.053598131e-05,14.99999625,180.0000489,-129.9969232,5.678210261e-06,55.00307378,89.99998362,-0.0005008157635,-4.636987572e-05,0.0006040729415,0.03801361126,7.015340729e-05,0.03797610927,-0.0002024187079
0.162,-4.103832684e-05,14.9999962,180.0000495,-129.9968851,5.748577955e-06,55.00311187,89.99998341,-0.0005038751839,-4.665314344e-05,0.0006077631469,0.03824583162,7.058196561e-05,0.03820810053,-0.0002036552583
0.163,-4.154373147e-05,14.99999615,180.0000501,-129.9968467,5.819374163e-06,55.0031502,89.99998321,-0.0005069339719,-4.693635262e-05,0.0006114525897,0.03847800398,7.101043536e-05,0.03844004385,-0.0002048915531
0.164,-4.205219457e-05,14.99999611,180.0000507,-129.9968081,5.890598796e-06,55.00318875,89.999983,-0.0005099921277,-4.721950326e-05,0.0006151412698,0.03871012835,7.143881654e-05,0.03867193922,-0.0002061275923
0.165,-4.256371552e-05,14.99999606,180.0000513,-129.9967693,5.962251766e-06,55.00322754,89.9999828,-0.0005130496511,-4.750259535e-05,0.0006188291872,0.03894220473,7.186710914e-05,0.03890378664,-0.000207363376
0.166,-4.307829367e-05,14.99999601,180.000052,-129.9967302,6.034332985e-06,55.00326656,89.99998259,-0.0005161065422,-4.77856289e-05,0.000622516342,0.03917423311,7.229531317e-05,0.03913558612,-0.0002085989041
0.167,-4.359592839e-05,14.99999596,180.0000526,-129.9966909,6.106842363e-06,55.00330581,89.99998238,-0.0005191628011,-4.80686039e-05,0.000626202734,0.0394062135,7.272342863e-05,0.03936733765,-0.0002098341767
0.168,-4.411661906e-05,14.99999592,180.0000532,-129.9966514,6.179779812e-06,55.0033453,89.99998217,-0.0005222184276,-4.835152036e-05,0.0006298883634,0.03963814589,7.315145552e-05,0.03959904123,-0.0002110691936
0.169,-4.464036503e-05,14.99999587,180.0000538,-129.9966116,6.253145244e-06,55.00338501,89.99998196,-0.0005252734218,-4.863437827e-05,0.0006335732302,0.03987003029,7.357939383e-05,0.03983069686,-0.0002123039551
0.17,-4.516716569e-05,14.99999582,180.0000545,-129.9965717,6.326938571e-06,55.00342496,89.99998174,-0.0005283277837,-4.891717764e-05,0.0006372573342,0.0401018667,7.400724357e-05,0.04006230455,-0.0002135384609
0.171,-4.569702039e-05,14.99999577,180.0000551,-129.9965314,6.401159702e-06,55.00346514,89.99998153,-0.0005313815133,-4.919991847e-05,0.0006409406755,0.04033365511,7.443500474e-05,0.04029386429,-0.0002147727112
0.172,-4.622992851e-05,14.99999572,180.0000558,-129.996491,6.475808551e-06,55.00350555,89.99998131,-0.0005344346106,-4.948260075e-05,0.0006446232543,0.04056539552,7.486267734e-05,0.04052537609,-0.0002160067059
0.173,-4.67658894e-05,14.99999567,180.0000564,-129.9964503,6.550885027e-06,55.00354619,89.9999811,-0.0005374870756,-4.976522448e-05,0.0006483050703,0.04079708794,7.529026136e-05,0.04075683994,-0.0002172404451
0.174,-4.730490245e-05,14.99999562,180.0000571,-129.9964094,6.626389044e-06,55.00358706,89.99998088,-0.0005405389082,-5.004778967e-05,0.0006519861236,0.04102873237,7.571775681e-05,0.04098825584,-0.0002184739287
0.175,-4.784696701e-05,14.99999557,180.0000577,-129.9963683,6.702320511e-06,55.00362816,89.99998066,-0.0005435901086,-5.033029632e-05,0.0006556664143,0.0412603288,7.614516369e-05,0.04121962379,-0.0002197071567
0.176,-4.839208245e-05,14.99999552,180.0000584,-129.9963269,6.778679342e-06,55.0036695,89.99998044,-0.0005466406767,-5.061274442e-05,0.0006593459423,0.04149187724,7.657248199e-05,0.0414509438,-0.0002209401291
0.177,-4.894024815e-05,14.99999547,180.000059,-129.9962853,6.855465446e-06,55.00371107,89.99998022,-0.0005496906124,-5.089513398e-05,0.0006630247076,0.04172337769,7.699971173e-05,0.04168221586,-0.000222172846
0.178,-4.949146347e-05,14.99999542,180.0000597,-129.9962434,6.932678736e-06,55.00375286,89.99998,-0.0005527399159,-5.117746499e-05,0.0006667027102,0.04195483014,7.742685289e-05,0.04191343997,-0.0002234053074
0.179,-5.004572777e-05,14.99999537,180.0000604,-129.9962014,7.010319122e-06,55.00379489,89.99997977,-0.000555788587,-5.145973746e-05,0.0006703799502,0.04218623459,7.785390548e-05,0.04214461614,-0.0002246375131
0.18,-5.060304043e-05,14.99999531,180.000061,-129.9961591,7.088386517e-06,55.00383715,89.99997955,-0.0005588366258,-5.174195138e-05,0.0006740564275,0.04241759106,7.828086949e-05,0.04237574436,-0.0002258694633
0.181,-5.116340081e-05,14.99999526,180.0000617,-129.9961165,7.166880832e-06,55.00387964,89.99997932,-0.0005618840323,-5.202410676e-05,0.0006777321421,0.04264889952,7.870774493e-05,0.04260682463,-0.000227101158
0.182,-5.172680828e-05,14.99999521,180.0000624,-129.9960738,7.245801977e-06,55.00392237,89.99997909,-0.0005649308065,-5.230620359e-05,0.000681407094,0.04288016,7.91345318e-05,0.04283785695,-0.0002283325971
0.183,-5.229326221e-05,14.99999516,180.0000631,-129.9960308,7.325149866e-06,55.00396532,89.99997886,-0.0005679769485,-5.258824188e-05,0.0006850812833,0.04311137248,7.95612301e-05,0.04306884133,-0.0002295637806
0.184,-5.286276197e-05,14.99999511,180.0000638,-129.9959875,7.404924408e-06,55.0040085,89.99997863,-0.000571022458,-5.287022163e-05,0.0006887547098,0.04334253696,7.998783983e-05,0.04329977776,-0.0002307947085
0.185,-5.343530692e-05,14.99999505,180.0000645,-129.9959441,7.485125516e-06,55.00405192,89.9999784,-0.0005740673353,-5.315214283e-05,0.0006924273738,0.04357365345,8.041436098e-05,0.04353066625,-0.0002320253809
0.186,-5.401089643e-05,14.999995,180.0000651,-129.9959004,7.5657531e-06,55.00409557,89.99997817,-0.0005771115803,-5.343400549e-05,0.000696099275,0.04380472195,8.084079356e-05,0.04376150679,-0.0002332557977
0.187,-5.458952987e-05,14.99999495,180.0000658,-129.9958565,7.646807073e-06,55.00413944,89.99997794,-0.000580155193,-5.37158096e-05,0.0006997704136,0.04403574245,8.126713757e-05,0.04399229938,-0.0002344859589
0.188,-5.51712066e-05,14.99999489,180.0000665,-129.9958123,7.728287346e-06,55.00418355,89.9999777,-0.0005831981734,-5.399755517e-05,0.0007034407895,0.04426671496,8.1693393e-05,0.04422304402,-0.0002357158646
0.189,-5.5755926e-05,14.99999484,180.0000673,-129.9957679,7.81019383e-06,55.00422789,89.99997746,-0.0005862405214,-5.427924219e-05,0.0007071104027,0.04449763947,8.211955986e-05,0.04445374072,-0.0002369455148
0.19,-5.634368744e-05,14.99999478,180.000068,-129.9957233,7.892526436e-06,55.00427246,89.99997723,-0.0005892822372,-5.456087067e-05,0.0007107792532,0.04472851599,8.254563815e-05,0.04468438947,-0.0002381749093
0.191,-5.693449027e-05,14.99999473,180.0000687,-129.9956785,7.975285077e-06,55.00431726,89.99997699,-0.0005923233206,-5.48424406e-05,0.0007144473411,0.04495934451,8.297162787e-05,0.04491499027,-0.0002394040483
0.192,-5.752833387e-05,14.99999467,180.0000694,-129.9956334,8.058469662e-06,55.00436229,89.99997675,-0.0005953637718,-5.512395199e-05,0.0007181146662,0.04519012504,8.339752901e-05,0.04514554312,-0.0002406329317
0.193,-5.81252176e-05,14.99999462,180.0000701,-129.9955881,8.142080105e-06,55.00440755,89.99997651,-0.0005984035906,-5.540540483e-05,0.0007217812287,0.04542085758,8.382334159e-05,0.04537604803,-0.0002418615596
0.194,-5.872514084e-05,14.99999456,180.0000708,-129.9955426,8.226116316e-06,55.00445304,89.99997626,-0.0006014427771,-5.568679913e-05,0.0007254470286,0.04565154212,8.424906559e-05,0.04560650499,-0.0002430899319
0.195,-5.932810294e-05,14.99999451,180.0000716,-129.9954968,8.310578207e-06,55.00449876,89.99997602,-0.0006044813313,-5.596813489e-05,0.0007291120657,0.04588217867,8.467470101e-05,0.04583691401,-0.0002443180486
0.196,-5.993410329e-05,14.99999445,180.0000723,-129.9954508,8.395465689e-06,55.00454471,89.99997578,-0.0006075192532,-5.62494121e-05,0.0007327763402,0.04611276722,8.510024787e-05,0.04606727508,-0.0002455459098
0.197,-6.054314124e-05,14.99999439,180.000073,-129.9954046,8.480778673e-06,55.0045909,89.99997553,-0.0006105565428,-5.653063077e-05,0.000736439852,0.04634330778,8.552570615e-05,0.0462975882,-0.0002467735154
0.198,-6.115521616e-05,14.99999434,180.0000738,-129.9953581,8.566517071e-06,55.00463731,89.99997528,-0.0006135932001,-5.681179089e-05,0.0007401026012,0.04657380035,8.595107586e-05,0.04652785337,-0.0002480008654
0.199,-6.177032743e-05,14.99999428,180.0000745,-129.9953114,8.652680795e-06,55.00468395,89.99997503,-0.0006166292251,-5.709289246e-05,0.0007437645876,0.04680424492,8.6376357e-05,0.0467580706,-0.0002492279599
0.2,-6.23884744e-05,14.99999422,180.0000753,-129.9952645,8.739269756e-06,55.00473082,89.99997478,-0.0006196646178,-5.73739355e-05,0.0007474258114,0.04703464149,8.680154956e-05,0.04698823988,-0.0002504547988
0.201,-6.300965645e-05,14.99999417,180.000076,-129.9952174,8.826283865e-06,55.00477793,89.99997453,-0.0006226993781,-5.765491999e-05,0.0007510862725,0.04726499007,8.722665355e-05,0.04721836121,-0.0002516813821
0.202,-6.363387295e-05,14.99999411,180.0000768,-129.99517,8.913723033e-06,55.00482526,89.99997428,-0.0006257335062,-5.793584593e-05,0.0007547459709,0.04749529066,8.765166897e-05,0.0474484346,-0.0002529077099
0.203,-6.426112326e-05,14.99999405,180.0000775,-129.9951224,9.001587173e-06,55.00487282,89.99997403,-0.0006287670019,-5.821671333e-05,0.0007584049067,0.04772554325,8.807659582e-05,0.04767846004,-0.0002541337821
0.204,-6.489140674e-05,14.99999399,180.0000783,-129.9950745,9.089876195e-06,55.00492062,89.99997377,-0.0006317998654,-5.849752218e-05,0.0007620630797,0.04795574785,8.850143409e-05,0.04790843753,-0.0002553595988
0.205,-6.552472278e-05,14.99999393,180.000079,-129.9950265,9.178590012e-06,55.00496864,89.99997352,-0.0006348320965,-5.877827249e-05,0.0007657204902,0.04818590446,8.892618379e-05,0.04813836708,-0.0002565851598
0.206,-6.616107072e-05,14.99999387,180.0000798,-129.9949782,9.267728534e-06,55.00501689,89.99997326,-0.0006378636954,-5.905896426e-05,0.0007693771379,0.04841601307,8.935084492e-05,0.04836824868,-0.0002578104654
0.207,-6.680044996e-05,14.99999382,180.0000806,-129.9949296,9.357291672e-06,55.00506538,89.999973,-0.0006408946619,-5.933959748e-05,0.0007730330229,0.04864607368,8.977541748e-05,0.04859808233,-0.0002590355153
0.208,-6.744285984e-05,14.99999376,180.0000813,-129.9948809,9.447279339e-06,55.00511409,89.99997274,-0.0006439249961,-5.962017216e-05,0.0007766881453,0.04887608631,9.019990146e-05,0.04882786803,-0.0002602603097
0.209,-6.808829974e-05,14.9999937,180.0000821,-129.9948319,9.537691446e-06,55.00516303,89.99997248,-0.000646954698,-5.990068829e-05,0.000780342505,0.04910605093,9.062429687e-05,0.04905760579,-0.0002614848485
0.21,-6.873676902e-05,14.99999364,180.0000829,-129.9947826,9.628527903e-06,55.00521221,89.99997222,-0.0006499837676,-6.018114588e-05,0.000783996102,0.04933596757,9.104860371e-05,0.0492872956,-0.0002627091318
0.211,-6.938826706e-05,14.99999358,180.0000837,-129.9947332,9.719788623e-06,55.00526161,89.99997195,-0.0006530122049,-6.046154492e-05,0.0007876489364,0.0495658362,9.147282198e-05,0.04951693747,-0.0002639331595
0.212,-7.004279322e-05,14.99999351,180.0000845,-129.9946835,9.811473518e-06,55.00531124,89.99997169,-0.0006560400099,-6.074188542e-05,0.000791301008,0.04979565685,9.189695167e-05,0.04974653138,-0.0002651569316
0.213,-7.070034687e-05,14.99999345,180.0000853,-129.9946336,9.903582497e-06,55.0053611,89.99997142,-0.0006590671826,-6.102216737e-05,0.000794952317,0.0500254295,9.232099279e-05,0.04997607735,-0.0002663804482
0.214,-7.136092738e-05,14.99999339,180.0000861,-129.9945835,9.996115474e-06,55.00541119,89.99997116,-0.0006620937229,-6.130239078e-05,0.0007986028634,0.05025515416,9.274494534e-05,0.05020557538,-0.0002676037091
